texto,label
"Sinais vitais instáveis, saturação de oxigênio criticamente baixa. Sem histórico médico relevante.",urgente
"Consulta de retorno, paciente estável, sem sintomas novos. Acompanhado por familiar.",normal
"Hemorragia intensa, paciente com sinais de choque hipovolêmico. Paciente do sexo masculino, 62 anos.",urgente
Reação alérgica grave com edema de glote e dificuldade respiratória. Acompanhado por familiar.,urgente
"Paciente relata bem-estar geral, sinais vitais normais. Paciente do sexo feminino, 45 anos.",normal
"Pressão arterial levemente elevada, recomendado acompanhamento.",atencao
"Paciente comparece para avaliação preventiva anual, tudo normal. Histórico de comorbidades relatado.",normal
"Resultado de exame de rotina normal, sem necessidade de intervenção.",normal
"Hemorragia intensa, paciente com sinais de choque hipovolêmico. Histórico de comorbidades relatado.",urgente
"Paciente com febre alta e rigidez de nuca, suspeita de meningite.",urgente
Paciente relata cansaço e mal-estar leve nos últimos dias. Sem histórico médico relevante.,atencao
"Exame indica leve alteração em enzimas hepáticas, necessita reavaliação. Encaminhado pelo pronto atendimento.",atencao
"Reação alérgica grave com edema de glote e dificuldade respiratória. Paciente do sexo feminino, 45 anos.",urgente
"Paciente com febre alta e rigidez de nuca, suspeita de meningite. Paciente do sexo feminino, 45 anos.",urgente
"Exame indica leve alteração em enzimas hepáticas, necessita reavaliação. Acompanhado por familiar.",atencao
"Politraumatismo grave após queda de altura, necessita intervenção imediata.",urgente
"Paciente relata bem-estar geral, sinais vitais normais. Paciente do sexo masculino, 62 anos.",normal
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional.",atencao
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Paciente do sexo feminino, 45 anos.",atencao
Sinais de acidente vascular cerebral: perda de força e fala arrastada. Encaminhado pelo pronto atendimento.,urgente
"Pequena ferida com sinais iniciais de inflamação, sem pus. Histórico de comorbidades relatado.",atencao
"Paciente com febre alta e rigidez de nuca, suspeita de meningite. Paciente do sexo masculino, 62 anos.",urgente
"Paciente com febre baixa persistente há 3 dias, sem outros sintomas graves. Paciente do sexo masculino, 62 anos.",atencao
Paciente relata cansaço e mal-estar leve nos últimos dias. Sem histórico médico relevante.,atencao
"Politraumatismo grave após queda de altura, necessita intervenção imediata. Sem histórico médico relevante.",urgente
"Paciente comparece para avaliação preventiva anual, tudo normal. Histórico de comorbidades relatado.",normal
Paciente relata cansaço e mal-estar leve nos últimos dias. Sem histórico médico relevante.,atencao
"Paciente com convulsões recorrentes e perda de consciência. Paciente do sexo feminino, 45 anos.",urgente
Reação alérgica grave com edema de glote e dificuldade respiratória. Histórico de comorbidades relatado.,urgente
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional.",atencao
"Paciente relata bem-estar geral, sinais vitais normais. Acompanhado por familiar.",normal
Sinais de acidente vascular cerebral: perda de força e fala arrastada. Sem histórico médico relevante.,urgente
"Trauma craniano grave após acidente, paciente inconsciente. Acompanhado por familiar.",urgente
"Exame oftalmológico de rotina sem achados relevantes. Paciente do sexo feminino, 45 anos.",normal
"Paciente com febre alta e rigidez de nuca, suspeita de meningite. Histórico de comorbidades relatado.",urgente
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Histórico de comorbidades relatado.",normal
"Pressão arterial levemente elevada, recomendado acompanhamento. Encaminhado pelo pronto atendimento.",atencao
"Raio-x de tórax sem alterações, paciente assintomático. Paciente do sexo feminino, 45 anos.",normal
Paciente apresenta dor torácica intensa e falta de ar súbita.,urgente
"Raio-x de tórax sem alterações, paciente assintomático. Encaminhado pelo pronto atendimento.",normal
"Resultado de exame de rotina normal, sem necessidade de intervenção. Paciente do sexo masculino, 62 anos.",normal
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Acompanhado por familiar.",normal
"Resultado de exame de rotina normal, sem necessidade de intervenção. Acompanhado por familiar.",normal
"Pequena ferida com sinais iniciais de inflamação, sem pus. Histórico de comorbidades relatado.",atencao
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Encaminhado pelo pronto atendimento.",normal
"Trauma craniano grave após acidente, paciente inconsciente. Acompanhado por familiar.",urgente
"Politraumatismo grave após queda de altura, necessita intervenção imediata. Sem histórico médico relevante.",urgente
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Sem histórico médico relevante.",atencao
"Paciente relata tosse persistente há uma semana, sem falta de ar.",atencao
Paciente apresenta dor torácica intensa e falta de ar súbita. Encaminhado pelo pronto atendimento.,urgente
"Paciente com febre alta e rigidez de nuca, suspeita de meningite. Sem histórico médico relevante.",urgente
"Resultado de exame de rotina normal, sem necessidade de intervenção. Encaminhado pelo pronto atendimento.",normal
"Politraumatismo grave após queda de altura, necessita intervenção imediata. Paciente do sexo feminino, 45 anos.",urgente
"Politraumatismo grave após queda de altura, necessita intervenção imediata. Paciente do sexo masculino, 62 anos.",urgente
"Hemograma completo dentro da normalidade, sem sinais de infecção. Encaminhado pelo pronto atendimento.",normal
"Resultado de exame de rotina normal, sem necessidade de intervenção. Encaminhado pelo pronto atendimento.",normal
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional.",atencao
Vacinação de rotina realizada sem intercorrências. Acompanhado por familiar.,normal
"Raio-x de tórax sem alterações, paciente assintomático. Paciente do sexo masculino, 62 anos.",normal
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo. Paciente do sexo masculino, 62 anos.",urgente
"Hemograma completo dentro da normalidade, sem sinais de infecção. Paciente do sexo feminino, 45 anos.",normal
"Paciente relata bem-estar geral, sinais vitais normais. Encaminhado pelo pronto atendimento.",normal
"Pressão arterial levemente elevada, recomendado acompanhamento. Histórico de comorbidades relatado.",atencao
Reação alérgica grave com edema de glote e dificuldade respiratória.,urgente
"Resultado de exame de rotina normal, sem necessidade de intervenção. Paciente do sexo feminino, 45 anos.",normal
"Pressão arterial levemente elevada, recomendado acompanhamento. Paciente do sexo feminino, 45 anos.",atencao
Reação alérgica grave com edema de glote e dificuldade respiratória. Acompanhado por familiar.,urgente
"Raio-x de tórax sem alterações, paciente assintomático.",normal
"Pequena ferida com sinais iniciais de inflamação, sem pus. Sem histórico médico relevante.",atencao
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo. Acompanhado por familiar.",urgente
Sinais de acidente vascular cerebral: perda de força e fala arrastada.,urgente
"Paciente comparece para avaliação preventiva anual, tudo normal. Histórico de comorbidades relatado.",normal
"Paciente relata cansaço e mal-estar leve nos últimos dias. Paciente do sexo masculino, 62 anos.",atencao
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Encaminhado pelo pronto atendimento.",normal
"Paciente relata check-up de rotina, sem queixas relevantes. Acompanhado por familiar.",normal
"Queixa de dor abdominal leve a moderada, sem sinais de alarme. Paciente do sexo masculino, 62 anos.",atencao
Sinais de acidente vascular cerebral: perda de força e fala arrastada. Histórico de comorbidades relatado.,urgente
"Trauma craniano grave após acidente, paciente inconsciente. Acompanhado por familiar.",urgente
Paciente apresenta dor torácica intensa e falta de ar súbita. Sem histórico médico relevante.,urgente
Paciente com histórico de alergia relata leve reação cutânea. Acompanhado por familiar.,atencao
"Pequena ferida com sinais iniciais de inflamação, sem pus. Paciente do sexo masculino, 62 anos.",atencao
"Trauma craniano grave após acidente, paciente inconsciente. Encaminhado pelo pronto atendimento.",urgente
"Sinais vitais instáveis, saturação de oxigênio criticamente baixa. Encaminhado pelo pronto atendimento.",urgente
"Hemorragia intensa, paciente com sinais de choque hipovolêmico. Histórico de comorbidades relatado.",urgente
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Sem histórico médico relevante.",normal
"Sinais de acidente vascular cerebral: perda de força e fala arrastada. Paciente do sexo feminino, 45 anos.",urgente
"Paciente relata check-up de rotina, sem queixas relevantes.",normal
Vacinação de rotina realizada sem intercorrências. Histórico de comorbidades relatado.,normal
"Hemograma completo dentro da normalidade, sem sinais de infecção. Encaminhado pelo pronto atendimento.",normal
"Sinais vitais instáveis, saturação de oxigênio criticamente baixa. Encaminhado pelo pronto atendimento.",urgente
"Trauma craniano grave após acidente, paciente inconsciente. Histórico de comorbidades relatado.",urgente
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Acompanhado por familiar.",normal
"Dor lombar moderada, sem sinais neurológicos associados. Encaminhado pelo pronto atendimento.",atencao
"Paciente relata bem-estar geral, sinais vitais normais. Paciente do sexo feminino, 45 anos.",normal
"Trauma craniano grave após acidente, paciente inconsciente. Paciente do sexo masculino, 62 anos.",urgente
"Pressão arterial levemente elevada, recomendado acompanhamento. Acompanhado por familiar.",atencao
"Dor lombar moderada, sem sinais neurológicos associados. Paciente do sexo feminino, 45 anos.",atencao
"Raio-x de tórax sem alterações, paciente assintomático. Sem histórico médico relevante.",normal
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional.",atencao
Reação alérgica grave com edema de glote e dificuldade respiratória.,urgente
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Sem histórico médico relevante.",atencao
Sinais de acidente vascular cerebral: perda de força e fala arrastada. Histórico de comorbidades relatado.,urgente
"Paciente com febre alta e rigidez de nuca, suspeita de meningite. Paciente do sexo masculino, 62 anos.",urgente
Paciente com convulsões recorrentes e perda de consciência.,urgente
"Politraumatismo grave após queda de altura, necessita intervenção imediata. Paciente do sexo feminino, 45 anos.",urgente
"Hemorragia intensa, paciente com sinais de choque hipovolêmico. Paciente do sexo feminino, 45 anos.",urgente
Paciente apresenta dor torácica intensa e falta de ar súbita. Encaminhado pelo pronto atendimento.,urgente
"Hemograma completo dentro da normalidade, sem sinais de infecção. Paciente do sexo masculino, 62 anos.",normal
"Exame oftalmológico de rotina sem achados relevantes. Paciente do sexo feminino, 45 anos.",normal
"Exame indica leve alteração em enzimas hepáticas, necessita reavaliação. Sem histórico médico relevante.",atencao
Paciente com histórico de alergia relata leve reação cutânea.,atencao
